timestamp,sweep_idx,sweep_candle_time,swept_level,n_liquidity_levels_swept,disp_idx,disp_candle_time,disp_body_ratio,disp_high,disp_open,disp_range_atr,pullback_candles,pullback_end_time,entry_price,sl_price,tp_price,sl_distance_pct,tp_distance_pct,risk_reward,session_hour
2022-02-08 10:00:00+00:00,2691,2022-02-08 07:15:00+00:00,44541.16,14,2700,2022-02-08 09:30:00+00:00,0.7167917754569264,44150.0,43837.21,1.021317121950447,2,2022-02-08 10:00:00+00:00,43837.21,44150.0,43368.024999999994,0.7135262485910961,1.0702893728866443,1.5,10
2022-03-13 15:15:00+00:00,5879,2022-03-13 15:00:00+00:00,38964.2,3,5879,2022-03-13 15:00:00+00:00,0.8017170891250772,39053.3,38817.3,1.2111908888339005,1,2022-03-13 15:15:00+00:00,38817.3,39053.3,38463.3,0.6079763404461412,0.9119645106692118,1.5,15
2022-03-14 17:00:00+00:00,5975,2022-03-14 15:00:00+00:00,39053.3,7,5980,2022-03-14 16:15:00+00:00,0.7830148619957599,39035.0,38799.5,1.0563583352023331,3,2022-03-14 17:00:00+00:00,38799.5,39035.0,38446.25,0.6069665846209359,0.9104498769314037,1.5,17
2022-03-20 13:15:00+00:00,6532,2022-03-20 10:15:00+00:00,40796.6,2,6541,2022-03-20 12:30:00+00:00,0.8231430015159185,41688.0,41512.2,1.315574548907892,3,2022-03-20 13:15:00+00:00,41512.2,41688.0,41248.49999999999,0.42348996198708555,0.6352349429806283,1.5,13
2022-03-30 09:00:00+00:00,7389,2022-03-30 07:00:00+00:00,47126.8,6,7395,2022-03-30 08:30:00+00:00,0.6787790697674653,47506.4,47341.7,1.3995253547730926,2,2022-03-30 09:00:00+00:00,47341.7,47506.4,47094.649999999994,0.34789625214135605,0.5218443782120341,1.5,9
2022-03-30 18:45:00+00:00,7428,2022-03-30 16:45:00+00:00,47219.7,5,7431,2022-03-30 17:30:00+00:00,0.837378640776699,47600.0,47195.1,2.420478388585816,2,2022-03-30 18:45:00+00:00,47195.1,47600.0,46587.75,0.8579280476151157,1.2868920714226735,1.5,18
2022-04-05 13:00:00+00:00,7970,2022-04-05 10:00:00+00:00,46461.1,7,7979,2022-04-05 12:15:00+00:00,0.8454525721727859,47188.0,46733.7,3.647045518801281,3,2022-04-05 13:00:00+00:00,46733.7,47188.0,46052.24999999999,0.9721036425534526,1.4581554638301792,1.5,13
2022-04-08 07:15:00+00:00,8246,2022-04-08 07:00:00+00:00,43585.7,4,8246,2022-04-08 07:00:00+00:00,0.6393063583814524,43624.5,43562.8,1.0155987923515586,1,2022-04-08 07:15:00+00:00,43562.8,43624.5,43470.25000000001,0.14163460567272323,0.21245190850908488,1.5,7
2022-05-13 17:45:00+00:00,11429,2022-05-13 14:45:00+00:00,30796.0,7,11438,2022-05-13 17:00:00+00:00,0.7593350383631751,30293.1,29931.0,1.4225571725571726,3,2022-05-13 17:45:00+00:00,29931.0,30293.1,29387.850000000002,1.2097824997494189,1.8146737496241283,1.5,17
2022-05-18 12:45:00+00:00,11890,2022-05-18 10:00:00+00:00,29980.3,3,11899,2022-05-18 12:15:00+00:00,0.851588170865286,29890.0,29714.4,1.5766621438263089,2,2022-05-18 12:45:00+00:00,29714.4,29890.0,29451.000000000004,0.5909592655412814,0.8864388983119222,1.5,12
2022-06-05 07:45:00+00:00,13601,2022-06-05 07:00:00+00:00,29732.1,3,13602,2022-06-05 07:15:00+00:00,0.9205921938089116,29800.0,29729.6,1.7176354029062166,2,2022-06-05 07:45:00+00:00,29729.6,29800.0,29623.999999999996,0.2368010333136048,0.35520154997040726,1.5,7
2022-06-07 09:15:00+00:00,13798,2022-06-07 08:30:00+00:00,29698.6,2,13798,2022-06-07 08:30:00+00:00,0.6629711751663061,29720.0,29611.0,1.5185185185184997,3,2022-06-07 09:15:00+00:00,29611.0,29720.0,29447.5,0.3681064469285063,0.5521596703927595,1.5,9
2022-07-22 15:30:00+00:00,17764,2022-07-22 13:00:00+00:00,23441.1,9,17771,2022-07-22 14:45:00+00:00,0.9207317073170577,23670.0,23489.7,1.2664727710360189,3,2022-07-22 15:30:00+00:00,23489.7,23670.0,23219.25,0.7675704670557703,1.1513557005836554,1.5,15
2022-08-06 13:15:00+00:00,19194,2022-08-06 10:45:00+00:00,23133.0,6,19203,2022-08-06 13:00:00+00:00,0.7405731523378586,23227.4,23163.6,2.0231037489102603,1,2022-08-06 13:15:00+00:00,23163.6,23227.4,23067.899999999994,0.2754321435355597,0.4131482153033396,1.5,13
2022-08-08 14:45:00+00:00,19398,2022-08-08 13:45:00+00:00,24180.0,14,19401,2022-08-08 14:30:00+00:00,0.6457194899818026,24222.0,24139.0,1.1777505363162617,1,2022-08-08 14:45:00+00:00,24139.0,24222.0,24014.5,0.34384191557231036,0.5157628733584656,1.5,14
2022-08-10 14:00:00+00:00,19587,2022-08-10 13:00:00+00:00,24040.0,11,19588,2022-08-10 13:15:00+00:00,0.7639830508474545,24179.0,23945.3,1.3798864016037433,3,2022-08-10 14:00:00+00:00,23945.3,24179.0,23594.75,0.9759744083390091,1.4639616125085135,1.5,14
2022-08-11 13:15:00+00:00,19673,2022-08-11 10:30:00+00:00,24480.7,10,19682,2022-08-11 12:45:00+00:00,0.9104859335038363,24869.0,24673.6,1.5635532704941413,2,2022-08-11 13:15:00+00:00,24673.6,24869.0,24380.499999999996,0.791939562933668,1.1879093444005018,1.5,13
2022-08-30 11:00:00+00:00,21488,2022-08-30 08:15:00+00:00,20440.0,12,21496,2022-08-30 10:15:00+00:00,0.6189801699716945,20496.6,20444.5,1.129083847384028,3,2022-08-30 11:00:00+00:00,20444.5,20496.6,20366.350000000002,0.2548362640318841,0.38225439604782613,1.5,11
2022-09-16 12:15:00+00:00,23129,2022-09-16 10:45:00+00:00,19810.0,2,23132,2022-09-16 11:30:00+00:00,0.7313432835820642,19878.0,19784.4,1.7739952718676242,3,2022-09-16 12:15:00+00:00,19784.4,19878.0,19644.000000000004,0.47310001819614717,0.7096500272942208,1.5,12
2022-09-30 09:30:00+00:00,24458,2022-09-30 07:15:00+00:00,19537.0,6,24464,2022-09-30 08:45:00+00:00,0.9186991869918711,19625.0,19527.6,1.4452370960973766,3,2022-09-30 09:30:00+00:00,19527.6,19625.0,19381.499999999996,0.4987812122329496,0.7481718183494244,1.5,9
2022-10-06 14:15:00+00:00,25059,2022-10-06 13:30:00+00:00,20290.0,2,25059,2022-10-06 13:30:00+00:00,0.7695004382120858,20293.4,20073.0,2.639021972575578,3,2022-10-06 14:15:00+00:00,20073.0,20293.4,19742.399999999998,1.097992328002797,1.6469884920041957,1.5,14
2022-10-27 14:30:00+00:00,27073,2022-10-27 13:00:00+00:00,20415.0,4,27077,2022-10-27 14:00:00+00:00,0.6970205623164039,20724.5,20512.2,2.167912145038655,2,2022-10-27 14:30:00+00:00,20512.2,20724.5,20193.75,1.0349938085627053,1.5524907128440582,1.5,14
2022-11-15 15:45:00+00:00,28602,2022-11-15 13:30:00+00:00,16998.2,10,28610,2022-11-15 15:30:00+00:00,0.7938279711096653,17079.0,16950.0,1.461912924237223,1,2022-11-15 15:45:00+00:00,16950.0,17079.0,16756.5,0.7610619469026548,1.1415929203539823,1.5,15
2022-12-02 13:30:00+00:00,30150,2022-12-02 13:00:00+00:00,17042.2,10,30150,2022-12-02 13:00:00+00:00,0.7858081471747755,17096.3,17021.3,2.1939868204283006,2,2022-12-02 13:30:00+00:00,17021.3,17096.3,16908.8,0.44062439414145804,0.6609365912121871,1.5,13
2023-01-05 15:45:00+00:00,33423,2023-01-05 15:15:00+00:00,16862.5,10,33424,2023-01-05 15:30:00+00:00,0.8117647058824171,16872.8,16841.6,1.059190031152653,1,2023-01-05 15:45:00+00:00,16841.6,16872.8,16794.799999999996,0.18525555766673432,0.2778833365001015,1.5,15
2023-01-14 09:15:00+00:00,34254,2023-01-14 07:00:00+00:00,19997.8,13,34260,2023-01-14 08:30:00+00:00,0.8233918128654716,21045.0,20966.2,1.2350392075939003,3,2023-01-14 09:15:00+00:00,20966.2,21045.0,20848.0,0.3758430235331117,0.5637645352996675,1.5,9
2023-01-22 11:15:00+00:00,35029,2023-01-22 08:45:00+00:00,22812.4,7,35036,2023-01-22 10:30:00+00:00,0.8375912408758281,22905.4,22854.4,1.0419665897053345,3,2023-01-22 11:15:00+00:00,22854.4,22905.4,22777.9,0.2231517782133856,0.3347276673200784,1.5,11
2023-02-01 08:00:00+00:00,35982,2023-02-01 07:00:00+00:00,22986.8,3,35983,2023-02-01 07:15:00+00:00,0.8289786223278542,23110.6,23073.0,1.1321552055320345,3,2023-02-01 08:00:00+00:00,23073.0,23110.6,23016.600000000002,0.16296103670956766,0.24444155506435147,1.5,8
2023-02-02 19:15:00+00:00,36115,2023-02-02 16:15:00+00:00,23860.0,10,36124,2023-02-02 18:30:00+00:00,0.7586956521739183,24120.0,24010.0,1.291962016851674,3,2023-02-02 19:15:00+00:00,24010.0,24120.0,23845.0,0.4581424406497293,0.6872136609745939,1.5,19
2023-02-05 11:15:00+00:00,36371,2023-02-05 08:15:00+00:00,23354.4,2,36380,2023-02-05 10:30:00+00:00,1.0,23406.0,23365.0,1.7710583153347812,3,2023-02-05 11:15:00+00:00,23365.0,23406.0,23303.5,0.17547613952493046,0.2632142092873957,1.5,11
2023-02-08 14:15:00+00:00,36678,2023-02-08 13:00:00+00:00,23121.1,6,36680,2023-02-08 13:30:00+00:00,0.7657550535077594,23125.0,23057.5,1.895363811976784,3,2023-02-08 14:15:00+00:00,23057.5,23125.0,22956.25,0.2927463948823593,0.439119592323539,1.5,14
2023-02-23 11:00:00+00:00,38099,2023-02-23 08:15:00+00:00,24468.5,6,38107,2023-02-23 10:15:00+00:00,0.7887323943661932,24300.0,24238.4,1.130830489192254,3,2023-02-23 11:00:00+00:00,24238.4,24300.0,24146.000000000004,0.2541421876031361,0.3812132814047041,1.5,11
2023-04-24 15:15:00+00:00,43878,2023-04-24 13:45:00+00:00,27693.2,8,43882,2023-04-24 14:45:00+00:00,0.7244755244755143,27418.0,27313.2,1.1428897642290365,2,2023-04-24 15:15:00+00:00,27313.2,27418.0,27156.0,0.38369725993292353,0.5755458898993853,1.5,15
2023-06-22 11:00:00+00:00,49515,2023-06-22 08:00:00+00:00,29223.6,10,49524,2023-06-22 10:15:00+00:00,0.6591928251121166,30244.5,30135.0,1.6427255985267009,3,2023-06-22 11:00:00+00:00,30135.0,30244.5,29970.75,0.36336485813837727,0.545047287207566,1.5,11
2023-06-28 14:45:00+00:00,50117,2023-06-28 14:30:00+00:00,30479.5,4,50117,2023-06-28 14:30:00+00:00,0.6825515947467085,30485.0,30262.2,2.0819150717035773,1,2023-06-28 14:45:00+00:00,30262.2,30485.0,29928.0,0.736231998995444,1.1043479984931661,1.5,14
2023-07-12 14:15:00+00:00,51456,2023-07-12 13:15:00+00:00,30804.9,11,51459,2023-07-12 14:00:00+00:00,0.7468493150684892,30821.7,30650.3,1.3283077722900987,1,2023-07-12 14:15:00+00:00,30650.3,30821.7,30393.199999999997,0.5592114922203093,0.838817238330464,1.5,14
2023-07-15 12:30:00+00:00,51731,2023-07-15 10:00:00+00:00,30349.7,3,51740,2023-07-15 12:15:00+00:00,0.6561604584527364,30348.4,30319.5,1.4137731481482132,1,2023-07-15 12:30:00+00:00,30319.5,30348.4,30276.149999999998,0.09531819456126076,0.14297729184189115,1.5,12
2023-07-27 12:15:00+00:00,52880,2023-07-27 09:15:00+00:00,29529.6,14,52889,2023-07-27 11:30:00+00:00,0.8474576271186673,29514.0,29462.0,1.2762231759656304,3,2023-07-27 12:15:00+00:00,29462.0,29514.0,29384.0,0.17649854049283822,0.26474781073925735,1.5,12
2023-07-30 16:30:00+00:00,53190,2023-07-30 14:45:00+00:00,29397.9,9,53195,2023-07-30 16:00:00+00:00,0.6011976047904278,29399.5,29337.2,1.8739980763065105,2,2023-07-30 16:30:00+00:00,29337.2,29399.5,29243.75,0.21235837094200968,0.31853755641301457,1.5,16
2023-07-31 13:30:00+00:00,53269,2023-07-31 10:30:00+00:00,29368.8,6,53278,2023-07-31 12:45:00+00:00,0.8710601719197761,29461.4,29426.5,1.3166262462948592,3,2023-07-31 13:30:00+00:00,29426.5,29461.4,29374.149999999998,0.1186005811088694,0.1779008716633041,1.5,13
2023-08-15 08:45:00+00:00,54700,2023-08-15 08:30:00+00:00,29435.9,5,54700,2023-08-15 08:30:00+00:00,0.7202797202797298,29446.5,29415.1,1.841201716738235,1,2023-08-15 08:45:00+00:00,29415.1,29446.5,29367.999999999996,0.1067478947887359,0.16012184218310385,1.5,8
2023-08-22 07:45:00+00:00,55366,2023-08-22 07:00:00+00:00,26072.0,2,55368,2023-08-22 07:30:00+00:00,0.6383838383838825,26108.7,26068.6,1.374182034503254,1,2023-08-22 07:45:00+00:00,26068.6,26108.7,26008.449999999997,0.1538249081270271,0.2307373621905406,1.5,7
2023-08-24 12:45:00+00:00,55570,2023-08-24 10:00:00+00:00,26177.0,7,55579,2023-08-24 12:15:00+00:00,0.6336134453781634,26425.8,26380.3,1.1436024162548142,2,2023-08-24 12:45:00+00:00,26380.3,26425.8,26312.05,0.17247718941786105,0.25871578412679164,1.5,12
2023-08-28 17:15:00+00:00,55973,2023-08-28 14:45:00+00:00,26123.8,8,55982,2023-08-28 17:00:00+00:00,0.7813121272366497,26182.8,26132.6,1.078737745098025,1,2023-08-28 17:15:00+00:00,26132.6,26182.8,26057.299999999996,0.1920972272181135,0.28814584082717026,1.5,17
2023-08-30 09:15:00+00:00,56136,2023-08-30 07:30:00+00:00,26244.6,7,56140,2023-08-30 08:30:00+00:00,0.7735583684950932,27493.6,27424.0,1.8324742268041205,3,2023-08-30 09:15:00+00:00,27424.0,27493.6,27319.600000000002,0.25379229871644743,0.38068844807467117,1.5,9
2023-09-04 12:00:00+00:00,56623,2023-09-04 09:15:00+00:00,25943.7,5,56632,2023-09-04 11:30:00+00:00,0.8903803131990744,25908.3,25866.7,1.2599154419166871,2,2023-09-04 12:00:00+00:00,25866.7,25908.3,25804.300000000003,0.16082453501992347,0.24123680252988522,1.5,12
2023-09-08 14:45:00+00:00,57022,2023-09-08 13:00:00+00:00,25838.0,8,57027,2023-09-08 14:15:00+00:00,0.7714808043875716,25932.8,25882.7,1.0695530726257125,2,2023-09-08 14:45:00+00:00,25882.7,25932.8,25807.550000000003,0.1935655862796329,0.29034837941944935,1.5,14
2023-09-29 09:15:00+00:00,59014,2023-09-29 07:00:00+00:00,26849.9,8,59022,2023-09-29 09:00:00+00:00,0.7044444444444606,27070.0,26995.1,1.3507718696398003,1,2023-09-29 09:15:00+00:00,26995.1,27070.0,26882.749999999996,0.2774577608529009,0.4161866412793514,1.5,9
2023-10-06 12:30:00+00:00,59700,2023-10-06 10:30:00+00:00,27780.0,11,59705,2023-10-06 11:45:00+00:00,0.6186359269932983,27763.1,27685.6,1.696623981373645,3,2023-10-06 12:30:00+00:00,27685.6,27763.1,27569.35,0.27992891611523685,0.4198933741728552,1.5,12
2023-10-07 17:45:00+00:00,59815,2023-10-07 15:15:00+00:00,27944.6,7,59824,2023-10-07 17:30:00+00:00,0.7309782608695203,27949.8,27917.2,1.266158761366411,1,2023-10-07 17:45:00+00:00,27917.2,27949.8,27868.300000000003,0.11677388849884136,0.17516083274826205,1.5,17
2023-10-23 09:15:00+00:00,61318,2023-10-23 07:00:00+00:00,30650.0,11,61325,2023-10-23 08:45:00+00:00,0.7348484848484643,30707.2,30559.4,1.2219528322680302,2,2023-10-23 09:15:00+00:00,30559.4,30707.2,30337.700000000004,0.48364823916699695,0.7254723587504954,1.5,9
2023-10-25 16:15:00+00:00,61540,2023-10-25 14:30:00+00:00,34711.9,13,61546,2023-10-25 16:00:00+00:00,0.6773934030571134,35154.3,34841.5,1.656439381920876,1,2023-10-25 16:15:00+00:00,34841.5,35154.3,34372.299999999996,0.8977799463283811,1.3466699194925718,1.5,16
2023-10-26 14:30:00+00:00,61630,2023-10-26 13:00:00+00:00,34307.5,4,61634,2023-10-26 14:00:00+00:00,0.6751269035532995,34329.5,34167.4,1.3509012539184961,2,2023-10-26 14:30:00+00:00,34167.4,34329.5,33924.25,0.47442884152729947,0.7116432622909493,1.5,14
2023-10-27 16:15:00+00:00,61727,2023-10-27 13:15:00+00:00,34197.0,2,61736,2023-10-27 15:30:00+00:00,0.8917634635691282,34135.9,33948.3,1.5440517090782069,3,2023-10-27 16:15:00+00:00,33948.3,34135.9,33666.90000000001,0.5526049905297129,0.8289074857945694,1.5,16
2023-11-02 11:00:00+00:00,62282,2023-11-02 08:00:00+00:00,35249.0,11,62291,2023-11-02 10:15:00+00:00,0.8618219037870992,35487.0,35398.9,1.0577681540483923,3,2023-11-02 11:00:00+00:00,35398.9,35487.0,35266.75,0.24887778998782034,0.37331668498173054,1.5,11
2023-11-03 08:30:00+00:00,62378,2023-11-03 08:00:00+00:00,34559.4,3,62378,2023-11-03 08:00:00+00:00,0.6224024328433544,34618.0,34469.9,1.6961621123733823,2,2023-11-03 08:30:00+00:00,34469.9,34618.0,34247.75,0.4296502165657531,0.6444753248486297,1.5,8
2023-11-13 17:00:00+00:00,63366,2023-11-13 16:15:00+00:00,37069.9,4,63366,2023-11-13 16:15:00+00:00,0.732133115111811,37074.3,36910.8,1.3305335199875796,3,2023-11-13 17:00:00+00:00,36910.8,37074.3,36665.55,0.44295978412822257,0.6644396761923339,1.5,17
2023-11-23 10:15:00+00:00,64298,2023-11-23 09:45:00+00:00,37548.0,11,64298,2023-11-23 09:45:00+00:00,0.7332843497428119,37650.0,37543.9,1.9391410543455958,2,2023-11-23 10:15:00+00:00,37543.9,37650.0,37384.75,0.282602500006655,0.4239037500099825,1.5,10
2023-11-25 08:15:00+00:00,64479,2023-11-25 07:00:00+00:00,37650.0,9,64483,2023-11-25 08:00:00+00:00,0.611336032388587,37827.0,37795.0,1.1840438281116625,1,2023-11-25 08:15:00+00:00,37795.0,37827.0,37747.0,0.0846672840322794,0.1270009260484191,1.5,8
2023-12-03 11:15:00+00:00,65262,2023-12-03 10:45:00+00:00,39488.0,10,65262,2023-12-03 10:45:00+00:00,0.9918864097362793,39539.3,39490.0,1.1162865922691725,2,2023-12-03 11:15:00+00:00,39490.0,39539.3,39416.049999999996,0.12484173208407928,0.18726259812611892,1.5,11
2023-12-15 09:45:00+00:00,66407,2023-12-15 09:00:00+00:00,43022.0,6,66407,2023-12-15 09:00:00+00:00,0.7189798921039603,43054.0,42882.8,1.9813979315610548,3,2023-12-15 09:45:00+00:00,42882.8,43054.0,42626.00000000001,0.39922766237278606,0.598841493559179,1.5,9
2023-12-16 07:30:00+00:00,66495,2023-12-16 07:00:00+00:00,42287.1,3,66495,2023-12-16 07:00:00+00:00,0.6454849498327607,42297.4,42231.9,1.1819294117647474,2,2023-12-16 07:30:00+00:00,42231.9,42297.4,42133.65,0.15509602930486197,0.23264404395729293,1.5,7
2023-12-16 17:00:00+00:00,66531,2023-12-16 16:00:00+00:00,42640.8,7,66533,2023-12-16 16:30:00+00:00,0.678299776286347,42756.7,42575.8,1.83529825796235,2,2023-12-16 17:00:00+00:00,42575.8,42756.7,42304.45000000001,0.4248892563380939,0.6373338845071408,1.5,17
2023-12-24 14:45:00+00:00,67291,2023-12-24 14:00:00+00:00,43899.8,8,67291,2023-12-24 14:00:00+00:00,0.8190690690690313,43908.3,43790.9,1.6303549571604024,3,2023-12-24 14:45:00+00:00,43790.9,43908.3,43614.8,0.26809222920744136,0.4021383438111621,1.5,14
2023-12-25 08:45:00+00:00,67362,2023-12-25 07:45:00+00:00,43238.2,2,67363,2023-12-25 08:00:00+00:00,0.9435483870966755,43320.0,43233.3,1.4910429447852862,3,2023-12-25 08:45:00+00:00,43233.3,43320.0,43103.25000000001,0.20053986163442783,0.30080979245164174,1.5,8
2024-01-14 10:30:00+00:00,69105,2024-01-14 08:00:00+00:00,42999.9,3,69112,2024-01-14 09:45:00+00:00,0.6251768033946569,43096.1,42933.2,2.012061254912572,3,2024-01-14 10:30:00+00:00,42933.2,43096.1,42688.84999999999,0.3794266441821282,0.5691399662731923,1.5,10
2024-01-17 13:30:00+00:00,69403,2024-01-17 10:30:00+00:00,42784.3,3,69412,2024-01-17 12:45:00+00:00,0.8201438848920863,42795.0,42671.2,1.0796116504854456,3,2024-01-17 13:30:00+00:00,42671.2,42795.0,42485.49999999999,0.29012542417368836,0.4351881362605326,1.5,13
