timestamp,sweep_idx,sweep_candle_time,swept_level,n_liquidity_levels_swept,disp_idx,disp_candle_time,disp_body_ratio,disp_high,disp_open,disp_range_atr,pullback_candles,pullback_end_time,entry_price,sl_price,tp_price,sl_distance_pct,tp_distance_pct,risk_reward,session_hour
2024-01-18 18:00:00+00:00,69518,2024-01-18 15:15:00+00:00,42797.0,2,69526,2024-01-18 17:15:00+00:00,0.7674418604651175,42191.9,41701.7,2.295465288500946,3,2024-01-18 18:00:00+00:00,41701.7,42191.9,40966.399999999994,1.1754916466235295,1.7632374699352944,1.5,18
2024-01-31 18:00:00+00:00,70768,2024-01-31 15:45:00+00:00,43449.2,7,70776,2024-01-31 17:45:00+00:00,0.6839332748024842,43748.6,43549.2,1.026886048233869,1,2024-01-31 18:00:00+00:00,43549.2,43748.6,43250.09999999999,0.45787293452004046,0.6868094017800608,1.5,18
2024-02-03 10:00:00+00:00,71022,2024-02-03 07:15:00+00:00,43070.0,4,71031,2024-02-03 09:30:00+00:00,0.7799607072690757,43110.3,43063.9,1.1036084869134513,2,2024-02-03 10:00:00+00:00,43063.9,43110.3,42994.3,0.1077468598988978,0.1616202898483467,1.5,10
2024-02-26 08:45:00+00:00,72770,2024-02-26 07:00:00+00:00,51204.2,4,72775,2024-02-26 08:15:00+00:00,0.6554744525547127,51429.1,51327.9,1.7940323636703792,2,2024-02-26 08:45:00+00:00,51327.9,51429.1,51176.100000000006,0.19716372577096877,0.2957455886564532,1.5,8
2024-03-12 16:30:00+00:00,73635,2024-03-12 13:00:00+00:00,72184.7,12,73638,2024-03-12 13:45:00+00:00,0.7691356115663912,72391.1,71879.1,1.7483103541498048,3,2024-03-12 16:30:00+00:00,71879.1,72391.1,71111.1,0.7123071936070429,1.0684607904105643,1.5,16
2024-03-26 07:45:00+00:00,74836,2024-03-26 07:00:00+00:00,70749.7,11,74837,2024-03-26 07:15:00+00:00,0.8607790204396591,71649.0,70872.0,3.4475925163822496,2,2024-03-26 07:45:00+00:00,70872.0,71649.0,69706.5,1.0963427023366068,1.6445140535049103,1.5,7
2024-04-05 11:15:00+00:00,75801,2024-04-05 08:15:00+00:00,66940.0,8,75810,2024-04-05 10:30:00+00:00,0.8430000000000291,67226.0,66865.9,1.244250894305331,3,2024-04-05 11:15:00+00:00,66865.9,67226.0,66325.74999999999,0.5385405715020749,0.8078108572531122,1.5,11
2024-04-12 16:00:00+00:00,76492,2024-04-12 13:00:00+00:00,70492.0,5,76501,2024-04-12 15:15:00+00:00,0.8125470514429182,69764.5,69416.2,1.0867405574926503,3,2024-04-12 16:00:00+00:00,69416.2,69764.5,68893.75,0.5017560742305152,0.752634111345773,1.5,16
2024-04-13 16:00:00+00:00,76588,2024-04-13 13:00:00+00:00,67498.7,3,76597,2024-04-13 15:15:00+00:00,0.9074576979318922,67954.0,67475.3,1.9504656577415398,3,2024-04-13 16:00:00+00:00,67475.3,67954.0,66757.25,0.7094447894266451,1.0641671841399678,1.5,16
2024-04-18 17:00:00+00:00,77073,2024-04-18 14:15:00+00:00,63438.5,11,77081,2024-04-18 16:15:00+00:00,0.6880843107258217,63857.5,63361.2,1.2445149592021794,3,2024-04-18 17:00:00+00:00,63361.2,63857.5,62616.74999999999,0.7832869326969863,1.1749303990454796,1.5,17
2024-04-24 15:30:00+00:00,77644,2024-04-24 13:00:00+00:00,66297.0,2,77651,2024-04-24 14:45:00+00:00,0.6749947067541683,65237.0,64893.9,1.3898476090383753,3,2024-04-24 15:30:00+00:00,64893.9,65237.0,64379.25,0.5287091698911586,0.7930637548367379,1.5,15
2024-05-18 14:30:00+00:00,79948,2024-05-18 13:00:00+00:00,66800.0,9,79953,2024-05-18 14:15:00+00:00,0.7108753315650087,67018.2,66840.2,1.3843329253365937,1,2024-05-18 14:30:00+00:00,66840.2,67018.2,66573.2,0.26630680339077384,0.39946020508616076,1.5,14
2024-06-05 08:00:00+00:00,81652,2024-06-05 07:00:00+00:00,71146.4,11,81654,2024-06-05 07:30:00+00:00,0.8020630052969039,71430.0,71112.3,1.8438773636864276,2,2024-06-05 08:00:00+00:00,71112.3,71430.0,70635.75,0.4467581557620792,0.670137233643119,1.5,8
2024-06-23 09:15:00+00:00,83384,2024-06-23 08:00:00+00:00,64390.3,10,83388,2024-06-23 09:00:00+00:00,0.997722095672015,64403.5,64359.7,1.7225336322870737,1,2024-06-23 09:15:00+00:00,64359.7,64403.5,64293.99999999999,0.0680550095789802,0.10208251436847028,1.5,9
2024-08-21 09:15:00+00:00,89044,2024-08-21 07:00:00+00:00,59689.5,9,89050,2024-08-21 08:30:00+00:00,0.6091044037604898,59574.3,59426.9,1.135074417298539,3,2024-08-21 09:15:00+00:00,59426.9,59574.3,59205.8,0.24803582216134687,0.37205373324202035,1.5,9
2024-08-28 10:30:00+00:00,89727,2024-08-28 09:45:00+00:00,59640.0,2,89727,2024-08-28 09:45:00+00:00,0.9493828699663315,60197.8,59396.1,2.9597785977859936,3,2024-08-28 10:30:00+00:00,59396.1,60197.8,58193.54999999999,1.3497519197388455,2.024627879608268,1.5,10
2024-09-03 13:45:00+00:00,90307,2024-09-03 10:45:00+00:00,58787.2,11,90316,2024-09-03 13:00:00+00:00,0.9277486910994612,59294.1,59105.0,1.3199072017374938,3,2024-09-03 13:45:00+00:00,59105.0,59294.1,58821.350000000006,0.3199390914474216,0.4799086371711324,1.5,13
2024-09-09 10:30:00+00:00,90880,2024-09-09 10:15:00+00:00,55351.4,13,90880,2024-09-09 10:15:00+00:00,0.7902584493041864,55431.2,55244.6,1.1239326470353341,1,2024-09-09 10:30:00+00:00,55244.6,55431.2,54964.7,0.3377705694312178,0.5066558541468268,1.5,10
2024-09-14 10:30:00+00:00,91349,2024-09-14 07:30:00+00:00,59979.2,12,91358,2024-09-14 09:45:00+00:00,0.6226231106777439,60045.1,59914.2,2.1490906369283493,3,2024-09-14 10:30:00+00:00,59914.2,60045.1,59717.84999999999,0.2184790917678972,0.3277186376518458,1.5,10
2024-09-15 07:30:00+00:00,91443,2024-09-15 07:00:00+00:00,60135.8,12,91444,2024-09-15 07:15:00+00:00,0.705,60193.6,60106.5,1.9698888419867817,1,2024-09-15 07:30:00+00:00,60106.5,60193.6,59975.850000000006,0.14490945238867434,0.2173641785830115,1.5,7
2024-09-15 16:15:00+00:00,91475,2024-09-15 15:00:00+00:00,60348.9,14,91477,2024-09-15 15:30:00+00:00,0.6095041322314095,60368.7,60226.4,1.2954165272666374,3,2024-09-15 16:15:00+00:00,60226.4,60368.7,60012.95000000001,0.2362751218734569,0.3544126828101853,1.5,16
2024-09-22 09:30:00+00:00,92122,2024-09-22 08:45:00+00:00,63000.0,2,92122,2024-09-22 08:45:00+00:00,0.7172236503855212,63010.5,62943.4,1.0450969103819265,3,2024-09-22 09:30:00+00:00,62943.4,63010.5,62842.75,0.10660371063526683,0.15990556595290023,1.5,9
2024-09-23 12:30:00+00:00,92223,2024-09-23 10:00:00+00:00,63546.9,10,92232,2024-09-23 12:15:00+00:00,0.7968586387434402,63503.6,63335.4,1.355640050697075,1,2024-09-23 12:30:00+00:00,63335.4,63503.6,63083.100000000006,0.2655702813908132,0.39835542208621977,1.5,12
2024-10-01 09:45:00+00:00,92979,2024-10-01 07:00:00+00:00,63964.7,4,92987,2024-10-01 09:00:00+00:00,0.711516533637411,64075.5,63923.7,1.291605301914583,3,2024-10-01 09:45:00+00:00,63923.7,64075.5,63695.99999999999,0.23747060949225862,0.35620591423838793,1.5,9
2024-11-16 11:15:00+00:00,97057,2024-11-16 10:30:00+00:00,91474.0,10,97057,2024-11-16 10:30:00+00:00,0.8511309836927825,91650.1,91480.0,1.0667361417291563,3,2024-11-16 11:15:00+00:00,91480.0,91650.1,91224.84999999999,0.18594228246611916,0.27891342369917876,1.5,11
2024-12-07 09:30:00+00:00,98576,2024-12-07 07:00:00+00:00,98858.6,3,98585,2024-12-07 09:15:00+00:00,0.8411669367909238,99895.3,99596.6,1.3340952616297113,1,2024-12-07 09:30:00+00:00,99596.6,99895.3,99148.55000000002,0.29990983627954876,0.44986475441932317,1.5,9
2024-12-11 16:30:00+00:00,98993,2024-12-11 15:15:00+00:00,100481.3,15,98997,2024-12-11 16:15:00+00:00,0.7797922900897849,101080.7,100583.7,1.114858424446301,1,2024-12-11 16:30:00+00:00,100583.7,101080.7,99838.2,0.4941158458080186,0.7411737687120279,1.5,16
2024-12-17 11:45:00+00:00,99463,2024-12-17 08:15:00+00:00,107113.9,12,99463,2024-12-17 08:15:00+00:00,0.6849427168575758,107329.0,107021.3,1.4093804920914141,3,2024-12-17 11:45:00+00:00,107021.3,107329.0,106559.75,0.28751285958963035,0.4312692893844456,1.5,11
2024-12-19 17:15:00+00:00,99658,2024-12-19 14:15:00+00:00,101528.0,3,99667,2024-12-19 16:30:00+00:00,0.6984357948344877,101162.5,100474.1,1.1466566028741365,3,2024-12-19 17:15:00+00:00,100474.1,101162.5,99441.50000000001,0.6851516958101582,1.0277275437152373,1.5,17
2024-12-21 08:15:00+00:00,99823,2024-12-21 07:30:00+00:00,98900.0,8,99823,2024-12-21 07:30:00+00:00,0.8120985810306155,99485.0,98888.1,2.0452115472735564,3,2024-12-21 08:15:00+00:00,98888.1,99485.0,97992.75000000001,0.6036115569011784,0.9054173353517676,1.5,8
2025-01-10 13:00:00+00:00,101755,2025-01-10 10:30:00+00:00,94644.8,7,101764,2025-01-10 12:45:00+00:00,0.7532379004771792,95029.2,94759.0,1.2149068322981282,1,2025-01-10 13:00:00+00:00,94759.0,95029.2,94353.70000000001,0.28514441899977533,0.42771662849966297,1.5,13
2025-01-11 17:00:00+00:00,101866,2025-01-11 14:15:00+00:00,93862.0,2,101875,2025-01-11 16:30:00+00:00,0.7882882882882724,94680.3,94394.6,1.878207512086305,2,2025-01-11 17:00:00+00:00,94394.6,94680.3,93966.05000000002,0.3026656185841108,0.45399842787616623,1.5,17
2025-01-16 13:45:00+00:00,102341,2025-01-16 13:00:00+00:00,97688.0,5,102343,2025-01-16 13:30:00+00:00,0.858667056416238,99384.6,98742.0,1.9496051453228325,1,2025-01-16 13:45:00+00:00,98742.0,99384.6,97778.09999999999,0.6507868991918391,0.9761803487877587,1.5,13
2025-02-06 11:15:00+00:00,104316,2025-02-06 10:15:00+00:00,98914.4,7,104318,2025-02-06 10:45:00+00:00,0.7506053268764982,99033.6,98763.1,1.0523113722635549,2,2025-02-06 11:15:00+00:00,98763.1,99033.6,98357.35,0.27388771717372173,0.41083157576058266,1.5,11
2025-02-09 15:45:00+00:00,104616,2025-02-09 13:15:00+00:00,96249.9,3,104625,2025-02-09 15:30:00+00:00,0.658008658008658,96619.9,96333.6,1.362104790251027,1,2025-02-09 15:45:00+00:00,96333.6,96619.9,95904.15000000002,0.29719640914487605,0.4457946137173141,1.5,15
2025-02-12 13:30:00+00:00,104904,2025-02-12 13:15:00+00:00,96468.5,4,104904,2025-02-12 13:15:00+00:00,0.8037775445960013,96596.3,95929.2,3.0314853284861307,1,2025-02-12 13:30:00+00:00,95929.2,96596.3,94928.54999999999,0.6954086972475595,1.0431130458713391,1.5,13
2025-02-13 16:15:00+00:00,105001,2025-02-13 13:30:00+00:00,96230.0,2,105009,2025-02-13 15:30:00+00:00,0.8397316436824696,96372.2,95921.5,1.4302522608281578,3,2025-02-13 16:15:00+00:00,95921.5,96372.2,95245.45000000001,0.469863377866273,0.7047950667994096,1.5,16
2025-02-27 11:30:00+00:00,106325,2025-02-27 08:30:00+00:00,85397.1,2,106334,2025-02-27 10:45:00+00:00,0.7508940852819728,87066.0,86434.1,2.2701521166971452,3,2025-02-27 11:30:00+00:00,86434.1,87066.0,85486.25000000001,0.7310772021690446,1.096615803253567,1.5,11
2025-03-02 13:30:00+00:00,106621,2025-03-02 10:30:00+00:00,85613.4,9,106630,2025-03-02 12:45:00+00:00,0.6430928807166666,85970.0,85806.7,1.2484863773966064,3,2025-03-02 13:30:00+00:00,85806.7,85970.0,85561.75,0.19031147917354113,0.2854672187603117,1.5,13
2025-03-06 10:30:00+00:00,107004,2025-03-06 10:15:00+00:00,91000.0,10,107004,2025-03-06 10:15:00+00:00,0.888185369796559,91642.3,90957.1,2.084275972723628,1,2025-03-06 10:30:00+00:00,90957.1,91642.3,89929.30000000002,0.7533221705617231,1.1299832558425846,1.5,10
2025-03-10 12:15:00+00:00,107385,2025-03-10 09:30:00+00:00,83300.0,4,107394,2025-03-10 11:45:00+00:00,0.8047633495145666,83752.7,82479.2,1.7615071147037102,2,2025-03-10 12:15:00+00:00,82479.2,83752.7,80568.95,1.5440256452535912,2.316038467880387,1.5,12
2025-03-14 19:45:00+00:00,107798,2025-03-14 16:45:00+00:00,84307.1,11,107807,2025-03-14 19:00:00+00:00,0.6764192139737737,84897.6,84530.1,1.1781134016830241,3,2025-03-14 19:45:00+00:00,84530.1,84897.6,83978.85,0.4347563767226112,0.6521345650839168,1.5,19
2025-04-29 16:45:00+00:00,112199,2025-04-29 14:15:00+00:00,94841.7,5,112208,2025-04-29 16:30:00+00:00,0.8018964633521555,95426.4,95088.4,1.234614776143011,1,2025-04-29 16:45:00+00:00,95088.4,95426.4,94581.4,0.3554587100003786,0.5331880650005679,1.5,16
2025-05-12 07:45:00+00:00,113418,2025-05-12 07:00:00+00:00,105190.4,12,113418,2025-05-12 07:00:00+00:00,0.8071193144363934,105863.1,104346.2,4.837262270811997,3,2025-05-12 07:45:00+00:00,104346.2,105863.1,102070.84999999998,1.4537184871130993,2.1805777306696488,1.5,7
2025-05-20 12:15:00+00:00,114195,2025-05-20 09:15:00+00:00,104066.1,3,114204,2025-05-20 11:30:00+00:00,0.9579702716555029,105290.0,105095.0,1.0526031831670093,3,2025-05-20 12:15:00+00:00,105095.0,105290.0,104802.5,0.18554641039059896,0.2783196155858985,1.5,12
2025-05-23 19:15:00+00:00,114420,2025-05-23 16:45:00+00:00,109050.1,5,114429,2025-05-23 19:00:00+00:00,0.6708333333333333,109120.0,108743.9,1.0182281012773289,1,2025-05-23 19:15:00+00:00,108743.9,109120.0,108179.74999999999,0.34585848033775307,0.5187877205066296,1.5,19
2025-06-19 12:30:00+00:00,116984,2025-06-19 09:45:00+00:00,104865.1,3,116993,2025-06-19 12:00:00+00:00,0.6848397895743333,104861.0,104717.8,1.5606141379678413,2,2025-06-19 12:30:00+00:00,104717.8,104861.0,104503.0,0.13674848020107094,0.20512272030160644,1.5,12
2025-06-21 14:45:00+00:00,117189,2025-06-21 13:00:00+00:00,103796.8,4,117195,2025-06-21 14:30:00+00:00,0.7717420390688011,103729.3,103355.7,2.7837607747153212,1,2025-06-21 14:45:00+00:00,103355.7,103729.3,102795.29999999999,0.3614701463005967,0.5422052194508951,1.5,14
2025-07-06 09:15:00+00:00,118606,2025-07-06 07:15:00+00:00,108130.7,3,118613,2025-07-06 09:00:00+00:00,0.6683229813664958,108022.9,107953.2,1.2280701754385808,1,2025-07-06 09:15:00+00:00,107953.2,108022.9,107848.65,0.06456501521029213,0.09684752281543821,1.5,9
2025-07-09 13:45:00+00:00,118917,2025-07-09 13:00:00+00:00,109472.0,12,118917,2025-07-09 13:00:00+00:00,0.816176470588233,109738.5,109286.6,2.834201654918744,3,2025-07-09 13:45:00+00:00,109286.6,109738.5,108608.75000000001,0.41349991673269565,0.6202498750990435,1.5,13
2025-07-10 09:30:00+00:00,118966,2025-07-10 07:45:00+00:00,111203.5,11,118968,2025-07-10 08:15:00+00:00,0.8404126213592085,111248.1,111083.3,1.1181545022778168,3,2025-07-10 09:30:00+00:00,111083.3,111248.1,110836.1,0.1483571337905904,0.22253570068588557,1.5,9
2025-07-11 12:15:00+00:00,118996,2025-07-11 07:00:00+00:00,115778.7,14,119004,2025-07-11 12:00:00+00:00,0.9403669724770642,118226.0,117790.0,1.4390795926065616,1,2025-07-11 12:15:00+00:00,117790.0,118226.0,117136.0,0.3701502674250785,0.5552254011376179,1.5,12
2025-07-19 17:00:00+00:00,119717,2025-07-19 15:30:00+00:00,117957.7,2,119720,2025-07-19 16:15:00+00:00,0.7017652524001229,118149.8,117869.5,1.4411502167814643,3,2025-07-19 17:00:00+00:00,117869.5,118149.8,117449.04999999999,0.23780536949762482,0.35670805424643726,1.5,17
2025-07-22 08:00:00+00:00,119972,2025-07-22 07:15:00+00:00,118549.4,7,119972,2025-07-22 07:15:00+00:00,0.7574874105486661,118554.9,118244.2,1.004545195215155,3,2025-07-22 08:00:00+00:00,118244.2,118554.9,117778.15,0.26276130245711593,0.39414195368567395,1.5,8
2025-07-28 09:30:00+00:00,120547,2025-07-28 07:00:00+00:00,119175.1,9,120554,2025-07-28 08:45:00+00:00,0.780892222660879,119091.2,118855.7,1.0949793120484266,3,2025-07-28 09:30:00+00:00,118855.7,119091.2,118502.45,0.19813942452907182,0.2972091367936077,1.5,9
2025-07-31 09:00:00+00:00,120835,2025-07-31 07:00:00+00:00,118706.1,11,120841,2025-07-31 08:30:00+00:00,0.7752808988764045,118728.0,118589.9,1.3049170026705486,2,2025-07-31 09:00:00+00:00,118589.9,118728.0,118382.74999999999,0.11645173830149601,0.17467760745224403,1.5,9
2025-08-23 07:45:00+00:00,123011,2025-08-23 07:00:00+00:00,113947.4,8,123013,2025-08-23 07:30:00+00:00,0.6450216450216443,115888.2,115692.1,1.5376701966716664,1,2025-08-23 07:45:00+00:00,115692.1,115888.2,115397.95000000001,0.16950163407872385,0.25425245111808575,1.5,7
2025-09-05 08:30:00+00:00,124259,2025-09-05 07:00:00+00:00,112470.5,11,124262,2025-09-05 07:45:00+00:00,0.6434944237918432,112949.0,112727.0,1.1214007086919016,3,2025-09-05 08:30:00+00:00,112727.0,112949.0,112394.0,0.1969359603289363,0.2954039404934044,1.5,8
2025-09-11 07:45:00+00:00,124835,2025-09-11 07:00:00+00:00,114142.4,10,124837,2025-09-11 07:30:00+00:00,0.7508914926133061,114184.2,114016.1,1.1357136953467384,1,2025-09-11 07:45:00+00:00,114016.1,114184.2,113763.95000000001,0.1474353183453839,0.22115297751807583,1.5,7
2025-09-13 13:00:00+00:00,125040,2025-09-13 10:15:00+00:00,116011.0,9,125049,2025-09-13 12:30:00+00:00,0.8032443746729828,116013.7,115822.6,1.8967741935483005,2,2025-09-13 13:00:00+00:00,115822.6,116013.7,115535.95000000001,0.16499370589158874,0.24749055883738308,1.5,13
2025-09-23 09:15:00+00:00,125987,2025-09-23 07:00:00+00:00,112942.4,4,125995,2025-09-23 09:00:00+00:00,0.7071682765633344,113236.0,113087.9,1.02738397254141,1,2025-09-23 09:15:00+00:00,113087.9,113236.0,112865.74999999999,0.13096007618852754,0.1964401142827913,1.5,9
2025-09-28 10:15:00+00:00,126477,2025-09-28 09:30:00+00:00,109449.2,4,126477,2025-09-28 09:30:00+00:00,0.9126984126984127,109520.4,109405.4,1.1434497958125387,3,2025-09-28 10:15:00+00:00,109405.4,109520.4,109232.9,0.10511364155699811,0.15767046233549714,1.5,10
2025-10-02 19:30:00+00:00,126890,2025-10-02 16:45:00+00:00,119457.0,12,126899,2025-10-02 19:00:00+00:00,0.8761651131824095,120999.0,120461.6,1.5353668108719924,2,2025-10-02 19:30:00+00:00,120461.6,120999.0,119655.50000000001,0.44611726890560494,0.6691759033584074,1.5,19
2025-10-23 18:30:00+00:00,128824,2025-10-23 15:30:00+00:00,109664.7,8,128833,2025-10-23 17:45:00+00:00,0.8855379188712368,111240.0,110673.1,1.112902547422433,3,2025-10-23 18:30:00+00:00,110673.1,111240.0,109822.75000000001,0.5122292589617479,0.7683438884426218,1.5,18
2025-10-25 13:30:00+00:00,128996,2025-10-25 10:30:00+00:00,111498.8,13,129005,2025-10-25 12:45:00+00:00,0.8148877510830993,111903.9,111664.6,1.6151399491093754,3,2025-10-25 13:30:00+00:00,111664.6,111903.9,111305.65000000002,0.214302473657711,0.32145371048656646,1.5,13
2025-11-06 13:30:00+00:00,130159,2025-11-06 13:15:00+00:00,102326.4,6,130159,2025-11-06 13:15:00+00:00,0.7771866078380537,103585.0,102848.9,2.24431038069483,1,2025-11-06 13:30:00+00:00,102848.9,103585.0,101744.74999999999,0.7157101339926881,1.0735652009890324,1.5,13
2025-11-16 10:30:00+00:00,131090,2025-11-16 08:00:00+00:00,96170.6,5,131097,2025-11-16 09:45:00+00:00,0.923924560288208,96600.0,96161.4,2.1773778920308233,3,2025-11-16 10:30:00+00:00,96161.4,96600.0,95503.49999999999,0.45610816814231686,0.6841622522134753,1.5,10
2025-11-18 16:30:00+00:00,131308,2025-11-18 14:30:00+00:00,92370.9,6,131315,2025-11-18 16:15:00+00:00,0.7249968706971971,93799.1,93100.8,1.24637551957388,1,2025-11-18 16:30:00+00:00,93100.8,93799.1,92053.35,0.750047260603564,1.125070890905346,1.5,16
2025-12-15 13:15:00+00:00,133880,2025-12-15 10:15:00+00:00,89750.0,6,133889,2025-12-15 12:30:00+00:00,0.8944444444444738,89728.8,89534.5,1.258284157966426,3,2025-12-15 13:15:00+00:00,89534.5,89728.8,89243.04999999999,0.21701131965890566,0.3255169794883585,1.5,13
